Label,verbs,articles,nouns,pronouns,adjectives,prepositions,particles,conjunctions,unknowns,adverbs,propers,interjections
A4785,0.1578947368,0.1228070175,0.1403508772,0.1052631579,0.1403508772,0.0701754386,0.0701754386,0.1228070175,0.0175438597,0.0350877193,0.0175438597,0
A4786,0.1818181818,0.2727272727,0.1818181818,0,0.1212121212,0.0606060606,0.0909090909,0.0303030303,0,0.0606060606,0,0
A4787,0.1111111111,0.2777777778,0.2222222222,0.0833333333,0.0555555556,0.1111111111,0.0277777778,0.1111111111,0,0,0,0
A4788,0.3333333333,0,0,0.1666666667,0.1666666667,0,0.3333333333,0,0,0,0,0
A4789,0.1818181818,0.1818181818,0.2272727273,0.1363636364,0.0227272727,0.0681818182,0.0227272727,0.0909090909,0,0.0681818182,0,0
A4790,0.2209302326,0.1511627907,0.1395348837,0.1279069767,0.0930232558,0.0697674419,0.0697674419,0.023255814,0.0348837209,0.0697674419,0,0
A4791,0.25,0.05,0.05,0.15,0.25,0.1,0,0.05,0.05,0.05,0,0
A4792,0.1612903226,0.1612903226,0.1290322581,0.0967741936,0.1612903226,0.064516129,0.0967741936,0.0322580645,0.0322580645,0.064516129,0,0
A4793,0.125,0,0.25,0.125,0.25,0.125,0,0,0.125,0,0,0
A4794,0.2222222222,0.1481481481,0.1481481481,0,0.1111111111,0.0740740741,0.037037037,0.0740740741,0.1481481481,0,0.037037037,0
A4795,0.1666666667,0.119047619,0.1904761905,0.1428571429,0.0952380952,0.0952380952,0.0476190476,0.0952380952,0.0238095238,0.0238095238,0,0
A4796,0.25,0.2,0,0.05,0.1,0.1,0.05,0.05,0.15,0,0.05,0
A4797,0.380952381,0.0476190476,0.0476190476,0.1428571429,0.0476190476,0,0.0952380952,0.0952380952,0,0.1428571429,0,0
A4798,0.1428571429,0.2571428571,0.1428571429,0.0857142857,0.0285714286,0.1428571429,0.0285714286,0.0285714286,0.1142857143,0.0285714286,0,0
A4799,0.2142857143,0.1071428571,0.1071428571,0.0714285714,0.0714285714,0.1071428571,0.0714285714,0.1071428571,0.0357142857,0.0714285714,0.0357142857,0
A4800,0.2549019608,0.1176470588,0.1176470588,0.0784313726,0.0784313726,0.0392156863,0.0588235294,0.0784313726,0.0980392157,0.0588235294,0.0196078431,0
A4801,0.2,0.2,0,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0
A4802,0.1666666667,0.1111111111,0.1666666667,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0.1666666667,0.0555555556,0,0
A4803,0.1818181818,0.2121212121,0.2121212121,0.0303030303,0.0909090909,0.0606060606,0.0303030303,0.1212121212,0.0606060606,0,0,0
A4804,0.1578947368,0.1578947368,0.2105263158,0.1052631579,0.052631579,0.052631579,0.052631579,0.1052631579,0,0.052631579,0.052631579,0
A4805,0.1,0.15,0.05,0.05,0.15,0.15,0.15,0,0.2,0,0,0
A4806,0.2222222222,0.0555555556,0.0555555556,0.1666666667,0.2222222222,0.1666666667,0.0555555556,0.0555555556,0,0,0,0
A4807,0.21875,0.1875,0.109375,0.15625,0.078125,0.0625,0.046875,0.0625,0.0625,0.015625,0,0
A4808,0.2195121951,0.1951219512,0.1707317073,0.0731707317,0.1219512195,0.0731707317,0.0243902439,0.0487804878,0.0487804878,0.0243902439,0,0
A4809,0.1176470588,0.1176470588,0.2941176471,0,0.1176470588,0,0.1176470588,0.0588235294,0.0588235294,0.1176470588,0,0
A4810,0.3076923077,0.1538461538,0.1153846154,0.0384615385,0,0.1153846154,0.0384615385,0.1153846154,0.0769230769,0.0384615385,0,0
A4811,0.3076923077,0.1538461538,0.1538461538,0.1538461538,0,0,0.0769230769,0.0769230769,0.0769230769,0,0,0
A4812,0.2333333333,0.1666666667,0.1,0.1,0,0.1,0.0666666667,0.0666666667,0.1,0.0333333333,0.0333333333,0
A4813,0.3333333333,0,0.2,0,0.0666666667,0,0.2,0.0666666667,0.0666666667,0.0666666667,0,0
A4814,0.1923076923,0.1153846154,0.1923076923,0,0.0769230769,0.1153846154,0.1153846154,0.1538461538,0.0384615385,0,0,0
A4815,0.25,0.0833333333,0,0.1666666667,0.1666666667,0.1666666667,0,0.0833333333,0,0,0.0833333333,0
A4816,0.1515151515,0.1818181818,0.1515151515,0.1212121212,0.0606060606,0.0909090909,0.0303030303,0,0.1515151515,0.0303030303,0.0303030303,0
A4817,0.1666666667,0,0,0.1666666667,0.0833333333,0.25,0.0833333333,0.0833333333,0.1666666667,0,0,0
A4818,0.3333333333,0.1111111111,0.1111111111,0.1111111111,0,0,0.1111111111,0,0.1111111111,0.1111111111,0,0
A4819,0.2272727273,0.1363636364,0.1818181818,0.1818181818,0.0454545455,0,0.0909090909,0.0909090909,0.0454545455,0,0,0
A4820,0.1428571429,0,0.1428571429,0.2857142857,0.1428571429,0.1428571429,0.1428571429,0,0,0,0,0
A4821,0.125,0.1875,0.1875,0.0625,0.0625,0.1875,0.0625,0.125,0,0,0,0
A4822,0.2553191489,0.1063829787,0.085106383,0.085106383,0.1063829787,0.085106383,0.085106383,0.1276595745,0,0.0638297872,0,0
A4823,0.25,0.1875,0.1875,0.0625,0.125,0.125,0.0625,0,0,0,0,0
A4824,0.1818181818,0.0909090909,0.2272727273,0.1363636364,0.1363636364,0.0454545455,0.0454545455,0.1363636364,0,0,0,0
A4825,0.1111111111,0.1666666667,0.1666666667,0.0555555556,0.1666666667,0.1111111111,0.0555555556,0.0555555556,0,0.1111111111,0,0
A4826,0.2424242424,0.1515151515,0.1212121212,0.0303030303,0.0606060606,0.0909090909,0.0909090909,0.1212121212,0,0.0909090909,0,0
A4827,0.3888888889,0.1666666667,0.1666666667,0.1666666667,0,0,0.0555555556,0.0555555556,0,0,0,0
A4828,0.2051282051,0.2051282051,0.1794871795,0.0769230769,0.1282051282,0,0.0512820513,0.0512820513,0,0.1025641026,0,0
A4829,0.2727272727,0,0.1818181818,0.3636363636,0,0,0,0.1818181818,0,0,0,0
A4830,0.2448979592,0.2653061224,0.2244897959,0.0816326531,0.0816326531,0,0.0204081633,0.0816326531,0,0,0,0
A4831,0.2857142857,0.1428571429,0.1428571429,0.1428571429,0,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0,0,0
A4832,0.1818181818,0.1212121212,0.0909090909,0.1212121212,0.0303030303,0.1515151515,0.0606060606,0.1212121212,0.0303030303,0.0909090909,0,0
A4833,0.3571428571,0.1428571429,0.1428571429,0.2142857143,0.0714285714,0,0.0714285714,0,0,0,0,0
A4834,0.2820512821,0.1025641026,0.0512820513,0.1025641026,0.1025641026,0.0512820513,0.0256410256,0.1538461538,0.0256410256,0.1025641026,0,0
A4835,0.2666666667,0.1333333333,0.1333333333,0.1333333333,0.0666666667,0.0666666667,0,0.1,0.0666666667,0.0333333333,0,0
A4836,0.1034482759,0.2413793103,0.1724137931,0.0689655172,0.1034482759,0.0344827586,0.0689655172,0.0689655172,0.1034482759,0,0.0344827586,0
A4837,0.2,0.1142857143,0.2,0.0857142857,0.1428571429,0.0571428571,0.0571428571,0.0571428571,0.0857142857,0,0,0
A4838,0.2058823529,0.2352941176,0.1470588235,0.0588235294,0.1176470588,0.0882352941,0.0588235294,0.0294117647,0,0.0588235294,0,0
A4839,0.2083333333,0.2083333333,0.125,0.0416666667,0.125,0.0416666667,0.0833333333,0,0.125,0.0416666667,0,0
A4840,0.1,0.2,0.1,0,0.2,0,0.2,0,0,0.2,0,0
A4841,0.2,0.1,0.05,0.05,0.15,0.15,0.1,0.05,0.15,0,0,0
A4842,0.2372881356,0.1694915254,0.1525423729,0.0677966102,0.0847457627,0.0677966102,0.0508474576,0.1016949153,0.0169491525,0.0508474576,0,0
A4843,0.1960784314,0.1764705882,0.1176470588,0.0588235294,0.1960784314,0.0980392157,0.0588235294,0.0392156863,0.0588235294,0,0,0
A4844,0.3103448276,0.0689655172,0.1379310345,0.1379310345,0.1034482759,0.0344827586,0.0344827586,0.0689655172,0,0.1034482759,0,0
A4845,0.2105263158,0.1052631579,0,0.1052631579,0.1578947368,0.1052631579,0,0,0.052631579,0.2631578947,0,0
A4846,0.1538461538,0.1538461538,0.1282051282,0.1282051282,0.1538461538,0.0769230769,0.1025641026,0.0512820513,0.0512820513,0,0,0
A4847,0.1666666667,0.119047619,0.1666666667,0.1428571429,0.0714285714,0.0238095238,0.0238095238,0.1666666667,0.0952380952,0.0238095238,0,0
A4848,0.3571428571,0.2142857143,0.2142857143,0.0714285714,0.0714285714,0,0,0.0714285714,0,0,0,0
A4849,0.2,0.2,0.2,0.0666666667,0.1333333333,0.0666666667,0,0.0666666667,0,0,0.0666666667,0
A4850,0.1666666667,0,0.1666666667,0.1666666667,0,0.1666666667,0.1666666667,0,0,0.1666666667,0,0
A4851,0.1538461538,0.1282051282,0.1282051282,0.0769230769,0.1794871795,0.1282051282,0.0769230769,0.0512820513,0.0512820513,0.0256410256,0,0
A4852,0.1951219512,0.1951219512,0.2195121951,0.0731707317,0.0975609756,0.1219512195,0.0243902439,0.0243902439,0.0243902439,0,0.0243902439,0
A4853,0.1666666667,0.1944444444,0.1666666667,0.1666666667,0.0555555556,0.1111111111,0,0.0833333333,0.0555555556,0,0,0
A4854,0.3333333333,0,0.0833333333,0.25,0,0,0.1666666667,0.0833333333,0,0.0833333333,0,0
A4855,0.1333333333,0.2,0.2666666667,0.0666666667,0.0666666667,0.1333333333,0,0.0666666667,0,0.0666666667,0,0
A4856,0.3846153846,0.2307692308,0.0769230769,0.1538461538,0.0769230769,0,0,0,0.0769230769,0,0,0
A4857,0.3684210526,0.052631579,0.1052631579,0.1052631579,0,0.052631579,0.052631579,0.1052631579,0,0.1578947368,0,0
A4858,0.2142857143,0.1428571429,0.0714285714,0.0714285714,0.1428571429,0.0714285714,0.0714285714,0.1428571429,0,0.0714285714,0,0
A4859,0.2777777778,0.1666666667,0.1666666667,0.1111111111,0.1666666667,0,0.0555555556,0.0555555556,0,0,0,0
A4860,0.2307692308,0.2307692308,0.1153846154,0.1538461538,0.0384615385,0.1153846154,0.0769230769,0.0384615385,0,0,0,0
A4861,0.2352941176,0.0588235294,0.1176470588,0.1176470588,0.0588235294,0.1176470588,0.1176470588,0.0588235294,0,0.0588235294,0.0588235294,0
A4862,0.1818181818,0.1363636364,0.0909090909,0.1818181818,0.0909090909,0.0909090909,0.0454545455,0.1363636364,0,0.0454545455,0,0
A4863,0.1739130435,0.1739130435,0.1739130435,0.1304347826,0.0869565217,0.0869565217,0.1304347826,0,0,0.0434782609,0,0
A4864,0.1904761905,0.0952380952,0.1904761905,0.1428571429,0.0952380952,0.1904761905,0.0476190476,0,0.0476190476,0,0,0
A4865,0.2307692308,0.1846153846,0.1230769231,0.0923076923,0.0923076923,0.0923076923,0.0307692308,0.0769230769,0.0307692308,0.0461538462,0,0
A4866,0.3548387097,0.064516129,0.064516129,0.064516129,0.1935483871,0.064516129,0.0322580645,0.1290322581,0,0.0322580645,0,0
A4867,0.2222222222,0.1851851852,0.0740740741,0.1481481481,0.0740740741,0.1481481481,0.037037037,0,0,0.1111111111,0,0
A4868,0.1666666667,0.0555555556,0.1111111111,0.2777777778,0.0555555556,0.1111111111,0.0555555556,0.1111111111,0,0.0555555556,0,0
A4869,0.3333333333,0,0,0.3333333333,0,0.1666666667,0,0.1666666667,0,0,0,0
A4870,0.6,0.2,0,0,0,0,0.2,0,0,0,0,0
A4871,0.3333333333,0.1428571429,0.1428571429,0.0476190476,0.0476190476,0,0.0476190476,0.1428571429,0.0476190476,0.0476190476,0,0
A4872,0.25,0.15,0.15,0.1,0.1,0.15,0.05,0.05,0,0,0,0
A4873,0.2631578947,0.2105263158,0.1052631579,0.052631579,0,0.052631579,0.052631579,0.1052631579,0.1052631579,0.052631579,0,0
A4874,0.2222222222,0.1777777778,0.1111111111,0.1111111111,0.0888888889,0.0888888889,0.0666666667,0.0666666667,0.0444444444,0.0222222222,0,0
A4875,0.2068965517,0.1896551724,0.1206896552,0.1034482759,0.1206896552,0.0862068966,0.0517241379,0.0862068966,0,0.0344827586,0,0
A4876,0.2307692308,0.1923076923,0.0769230769,0.0769230769,0.1538461538,0.0384615385,0.0769230769,0.1153846154,0.0384615385,0,0,0
A4877,0.1944444444,0.1944444444,0.1388888889,0.1388888889,0.1666666667,0.0555555556,0,0.1111111111,0,0,0,0
A4878,0.2682926829,0.1219512195,0.1707317073,0.0731707317,0.0487804878,0.0731707317,0.0731707317,0.0975609756,0,0.0731707317,0,0
A4879,0.2142857143,0.2142857143,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0.1428571429,0,0,0,0
A4880,0.25,0,0,0,0.25,0,0.125,0,0,0.375,0,0
A4881,0.16,0.2,0.16,0.08,0.2,0.08,0,0.12,0,0,0,0
A4882,0.2173913043,0.0869565217,0.0869565217,0.0869565217,0.1304347826,0.0869565217,0.0434782609,0.1739130435,0,0.0869565217,0,0
A4883,0.1666666667,0.1666666667,0,0.1666666667,0,0.25,0.0833333333,0.0833333333,0.0833333333,0,0,0
A4884,0.0416666667,0.0833333333,0.0625,0,0.0625,0,0.0416666667,0.3333333333,0.3541666667,0.0208333333,0,0
A4885,0.0943396226,0.0566037736,0.2075471698,0.0566037736,0.1509433962,0.1320754717,0.1132075472,0.1132075472,0.0188679245,0.0377358491,0.0188679245,0
A4886,0.1176470588,0.1176470588,0.0588235294,0.1176470588,0.1764705882,0.1176470588,0.0294117647,0.1470588235,0.1176470588,0,0,0
A4887,0.3636363636,0.0909090909,0.0909090909,0.0909090909,0,0,0.0909090909,0,0.0909090909,0.1818181818,0,0
A4888,0.125,0.125,0.375,0,0,0.125,0,0.125,0.125,0,0,0
A4889,0.2,0.08,0.08,0.12,0.16,0.08,0.04,0.12,0.12,0,0,0
A4890,0.2,0,0.1,0.3,0.1,0.1,0,0.1,0,0,0.1,0
A4891,0.2307692308,0.0769230769,0.0769230769,0,0.1538461538,0.0769230769,0.1538461538,0.0769230769,0.0769230769,0.0769230769,0,0
A4892,0.1739130435,0.0434782609,0.2608695652,0.0869565217,0.0869565217,0,0.2173913043,0.0869565217,0,0.0434782609,0,0
A4893,0.1052631579,0.2631578947,0.1052631579,0.052631579,0.1578947368,0.052631579,0.052631579,0.1052631579,0.052631579,0,0.052631579,0
A4894,0.0952380952,0.2380952381,0.1904761905,0.0476190476,0.1428571429,0.0476190476,0.0476190476,0.0952380952,0,0.0952380952,0,0
A4895,0.1724137931,0.1724137931,0.1724137931,0.0344827586,0.1379310345,0.0689655172,0.0344827586,0.1379310345,0.0344827586,0.0344827586,0,0
A4896,0.1923076923,0.2307692308,0.2307692308,0.1538461538,0.0384615385,0,0.0384615385,0.1153846154,0,0,0,0
A4897,0.3333333333,0.1666666667,0.1666666667,0,0.0833333333,0,0.0833333333,0.0833333333,0,0.0833333333,0,0
A4898,0.4,0.1,0.05,0.1,0.05,0.05,0.05,0.15,0.05,0,0,0
A4899,0.1363636364,0.1818181818,0.1363636364,0.1363636364,0.0909090909,0.0909090909,0.0454545455,0,0.0454545455,0,0.1363636364,0
A4900,0.0714285714,0.1428571429,0.2142857143,0.1428571429,0.1428571429,0.0714285714,0.0714285714,0,0.1428571429,0,0,0
A4901,0.0555555556,0.0555555556,0.2222222222,0.0555555556,0.3333333333,0,0.2222222222,0.0555555556,0,0,0,0
A4902,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0,0,0.1428571429,0,0,0.2857142857,0
A4903,0.1860465116,0.2093023256,0.1395348837,0.0465116279,0.0697674419,0.0697674419,0.0465116279,0.0930232558,0.0930232558,0.023255814,0.023255814,0
A4904,0.25,0.125,0.125,0.125,0,0.125,0,0,0,0.25,0,0
A4905,0.2222222222,0.1666666667,0.1111111111,0.2222222222,0.0555555556,0,0.0555555556,0.1111111111,0,0,0.0555555556,0
A4906,0.2857142857,0.1071428571,0.0714285714,0.1785714286,0.1785714286,0.0357142857,0,0.0714285714,0,0.0714285714,0,0
A4907,0.2727272727,0.1212121212,0.1212121212,0.0606060606,0.1212121212,0.0303030303,0.0909090909,0.0909090909,0,0.0606060606,0.0303030303,0
A4908,0.2051282051,0.1794871795,0.2051282051,0.0256410256,0.1025641026,0.0256410256,0.0256410256,0.1025641026,0.0512820513,0.0769230769,0,0
A4909,0.1794871795,0.2051282051,0.1538461538,0.0769230769,0.0769230769,0.0512820513,0.0769230769,0.0769230769,0.0769230769,0.0256410256,0,0
A4910,0.1428571429,0.2,0.0571428571,0.0857142857,0.1714285714,0.0571428571,0.0571428571,0.0857142857,0.0571428571,0.0285714286,0.0571428571,0
A4911,0.3076923077,0.1538461538,0,0.0769230769,0.2307692308,0.0769230769,0.0769230769,0,0,0,0.0769230769,0
A4912,0.2857142857,0.1428571429,0.2142857143,0.1428571429,0,0.0714285714,0.0714285714,0,0,0.0714285714,0,0
A4913,0.1,0.2,0.1,0.1,0.2,0,0.1,0,0.1,0.1,0,0
A4914,0.1818181818,0.1818181818,0.1818181818,0,0,0.0909090909,0.0909090909,0.0909090909,0,0,0.1818181818,0
A4915,0.1666666667,0.1666666667,0,0,0,0.1666666667,0.0833333333,0.0833333333,0.0833333333,0,0.25,0
A4916,0.1333333333,0.1333333333,0,0.2,0.2,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0,0.0666666667,0
A4917,0.1818181818,0,0,0.3636363636,0.0909090909,0.0909090909,0.1818181818,0,0,0.0909090909,0,0
A4918,0.125,0.25,0.2083333333,0.0416666667,0.125,0.0416666667,0.0833333333,0.0416666667,0.0833333333,0,0,0
A4919,0.12,0.16,0.24,0,0.12,0.16,0.04,0.08,0.04,0.04,0,0
A4920,0.2142857143,0.1428571429,0.25,0.0357142857,0.1071428571,0.0357142857,0.0714285714,0.1428571429,0,0,0,0
A4921,0.1111111111,0.2222222222,0.2222222222,0,0,0.2222222222,0.1111111111,0,0.1111111111,0,0,0
A4922,0.1666666667,0.1666666667,0.2222222222,0.0555555556,0.1111111111,0,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0
A4923,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0,0,0,0
A4924,0.25,0.1666666667,0,0.0833333333,0.1666666667,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0,0
A4925,0.2307692308,0.1153846154,0.1538461538,0.0384615385,0.1153846154,0.1538461538,0.0769230769,0.0384615385,0,0.0769230769,0,0
A4926,0.0833333333,0.1666666667,0.125,0.1666666667,0.1666666667,0.125,0.0416666667,0.0833333333,0,0.0416666667,0,0
A4927,0.2142857143,0.1785714286,0.1428571429,0.1428571429,0.1071428571,0.0714285714,0.0357142857,0.0357142857,0.0714285714,0,0,0
A4928,0.375,0.125,0.125,0,0.125,0.125,0.125,0,0,0,0,0
A4929,0.125,0.125,0.125,0.25,0,0.125,0.125,0.125,0,0,0,0
A4930,0.3076923077,0.1538461538,0.1538461538,0,0.0769230769,0.0769230769,0.0769230769,0.1538461538,0,0,0,0
A4931,0.25,0.1666666667,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0,0
A4932,0.2,0.2,0,0,0,0,0.2,0,0.2,0.2,0,0
A4933,0.2727272727,0.1515151515,0.1515151515,0.1515151515,0.0303030303,0.1212121212,0.0303030303,0.0606060606,0.0303030303,0,0,0
A4934,0.1875,0.125,0.25,0,0.0625,0.0625,0.0625,0.125,0.0625,0,0,0.0625
A4935,0.3333333333,0,0,0.6666666667,0,0,0,0,0,0,0,0
A4936,0.3125,0.125,0.125,0.1875,0,0,0.125,0.0625,0,0.0625,0,0
A4937,0.3333333333,0.1111111111,0.1111111111,0.2222222222,0,0.1111111111,0.1111111111,0,0,0,0,0
A4938,0.2352941176,0.0784313726,0.1568627451,0.1764705882,0.0784313726,0.0392156863,0.0196078431,0.137254902,0.0196078431,0.0588235294,0,0
A4939,0.1428571429,0.1428571429,0.2142857143,0.2142857143,0.0714285714,0.0714285714,0.0714285714,0,0.0714285714,0,0,0
A4940,0.1714285714,0.2285714286,0.2571428571,0.0571428571,0.0857142857,0.0571428571,0.0285714286,0.0857142857,0,0,0.0285714286,0
A4941,0.2,0.1,0.2,0.2,0,0.1,0.1,0,0,0,0,0.1
A4942,0.2,0.2,0.4,0,0,0,0.2,0,0,0,0,0
A4943,0.3,0.2,0,0.2,0.1,0.1,0.1,0,0,0,0,0
A4944,0.2,0.1,0.2,0,0.2,0.1,0.1,0,0.1,0,0,0
A4945,0.0909090909,0.1818181818,0.0909090909,0.0909090909,0.1818181818,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0,0
A4946,0.2307692308,0.1730769231,0.1538461538,0.0769230769,0.1538461538,0.0576923077,0.0576923077,0.0576923077,0,0.0384615385,0,0
A4947,0.3333333333,0.2,0.0666666667,0,0.1333333333,0,0.1333333333,0.0666666667,0,0.0666666667,0,0
A4948,0.2173913043,0.1739130435,0.1739130435,0.0869565217,0.1304347826,0.0434782609,0.0434782609,0,0.0869565217,0,0.0434782609,0
A4949,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0.1666666667,0.1666666667,0,0,0,0,0
A4950,0.1666666667,0.2291666667,0.1666666667,0.0625,0.0625,0.0833333333,0.0416666667,0.0625,0.0625,0.0625,0,0
A4951,0.0714285714,0.2142857143,0.1428571429,0.1428571429,0.1428571429,0,0.1428571429,0,0.0714285714,0.0714285714,0,0
A4952,0.2,0.1714285714,0.1714285714,0.0571428571,0.0857142857,0.0857142857,0.0285714286,0.1428571429,0.0285714286,0,0.0285714286,0
A4953,0.6,0,0.2,0,0,0,0.2,0,0,0,0,0
A4954,0.2553191489,0.170212766,0.1489361702,0.1063829787,0.0212765957,0.085106383,0.0638297872,0.0638297872,0.0425531915,0.0425531915,0,0
A4955,0.1111111111,0.1111111111,0,0,0.2222222222,0.1111111111,0.2222222222,0,0.1111111111,0.1111111111,0,0
A4956,0.2285714286,0.1142857143,0.1571428571,0.1714285714,0.0571428571,0.0857142857,0.0142857143,0.0857142857,0.0142857143,0.0714285714,0,0
A4957,0.1,0.15,0.225,0.1,0.1,0.05,0.05,0.125,0.025,0.075,0,0
A4958,0.1666666667,0.3333333333,0.4166666667,0,0,0,0.0833333333,0,0,0,0,0
A4959,0.1333333333,0,0.0666666667,0.2666666667,0.0666666667,0.0666666667,0.0666666667,0,0,0.3333333333,0,0
A4960,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667,0,0,0,0
A4961,0.05,0.25,0.3,0.1,0.05,0.05,0,0.05,0,0.15,0,0
A4962,0.2,0.2,0.3,0.1,0.1,0,0,0.1,0,0,0,0
A4963,0.1111111111,0,0.4444444444,0.1111111111,0,0.1111111111,0.1111111111,0,0,0.1111111111,0,0
A4964,0.1475409836,0.1639344262,0.1967213115,0.0819672131,0.1803278689,0.0983606557,0.0327868853,0.0655737705,0,0.0327868853,0,0
A4965,0.2692307692,0.1153846154,0.0769230769,0.0769230769,0.1538461538,0.0384615385,0.0384615385,0.1538461538,0,0.0769230769,0,0
A4966,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0,0,0,0.1428571429,0
A4967,0.15,0.15,0.1,0.15,0.1,0.05,0.05,0,0.05,0.15,0.05,0
A4968,0.2307692308,0.2307692308,0.1538461538,0.0384615385,0.0769230769,0.0384615385,0.1153846154,0.0769230769,0,0,0.0384615385,0
A4969,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0,0,0.1428571429,0,0
A4970,0.2,0.3,0.2,0,0.1,0.1,0.05,0,0,0.05,0,0
A4971,0.1578947368,0.2631578947,0.2105263158,0.052631579,0.052631579,0,0.1052631579,0.1052631579,0,0,0.052631579,0
A4972,0.1923076923,0.0769230769,0.1538461538,0,0.2307692308,0.0769230769,0.0384615385,0.0384615385,0.0384615385,0.1153846154,0.0384615385,0
A4973,0.1333333333,0.2333333333,0.1333333333,0.1,0.1,0.0333333333,0.0666666667,0.1333333333,0.0666666667,0,0,0
A4974,0.1428571429,0.0714285714,0.1428571429,0.0714285714,0.0714285714,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0
A4975,0.21875,0.0625,0.1875,0.03125,0.15625,0.0625,0.15625,0.09375,0.03125,0,0,0
A4976,0.1666666667,0,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0,0.1666666667,0,0,0
A4977,0.1111111111,0.2222222222,0.2222222222,0.2222222222,0,0,0.1111111111,0,0.1111111111,0,0,0
A4978,0,0.2857142857,0.2857142857,0,0.1428571429,0,0,0.1428571429,0.1428571429,0,0,0
A4979,0.2727272727,0.1818181818,0.2727272727,0.0909090909,0,0.0909090909,0,0,0.0909090909,0,0,0
A4980,0.0909090909,0.2727272727,0,0,0,0.0909090909,0.0909090909,0.0909090909,0.1818181818,0.0909090909,0.0909090909,0
A4981,0.2857142857,0.1428571429,0.2142857143,0,0.0714285714,0,0.0714285714,0.1428571429,0.0714285714,0,0,0
A4982,0.1538461538,0.1538461538,0.1538461538,0.0769230769,0.1538461538,0,0.0769230769,0,0.1538461538,0.0769230769,0,0
A4983,0.1176470588,0.2941176471,0.2352941176,0,0.1176470588,0,0.0588235294,0.0588235294,0.0588235294,0.0588235294,0,0
A4984,0.25,0.0625,0.125,0.125,0.125,0.125,0.0625,0,0.0625,0,0.0625,0
A4985,0.16,0.12,0.16,0.12,0.16,0.08,0.08,0,0.08,0.04,0,0
A4986,0.1428571429,0.25,0.1785714286,0,0.0357142857,0.1785714286,0.0714285714,0.0714285714,0.0357142857,0.0357142857,0,0
A4987,0.0714285714,0.2142857143,0.2142857143,0.0714285714,0.1428571429,0,0.1428571429,0.0714285714,0.0714285714,0,0,0
A4988,0.1470588235,0.2352941176,0.1470588235,0.0588235294,0.0882352941,0.0588235294,0.0882352941,0.1176470588,0.0588235294,0,0,0
A4989,0.25,0.0625,0.0625,0.1875,0.1875,0.0625,0.0625,0.125,0,0,0,0
A4990,0.1428571429,0.0714285714,0.3571428571,0,0.0357142857,0.0714285714,0.1071428571,0.1071428571,0.0357142857,0.0357142857,0.0357142857,0
A4991,0.1923076923,0.0769230769,0.1923076923,0.0769230769,0.1153846154,0.0384615385,0.1538461538,0,0.0384615385,0.0769230769,0.0384615385,0
